Id;sex;slh;hrd;age;cw;day;hum
2021;2;2;5;399,6440;233;11; 0,4
2022;2;3;2;401,8929;294; 7;-1,7
2023;2;3;4;406,1260;256;17; 0,3
2024;2;3;2;407,0266;287;30; 0,8
2025;2;2;2;392,1547;295;17; 0,6
2026;2;2;1;401,6512;224;16; 1,1
2027;2;3;4;405,8155;270;11; 0,3
2028;2;2;2;393,1208;295; 2;-1,4
2029;2;2;1;402,1600;213;13; 0,7
2030;2;3;3;419,4820;221;11;-1,3
2031;2;3;2;403,9108;291; 9;-1,3
2032;2;1;4;403,6272;265;24;-0,5
2033;2;3;4;399,8653;256; 3;-0,4
2034;2;2;3;401,9903;227;17; 1,6
2035;2;1;4;404,0313;252;23; 0,0
2036;2;2;5;402,1961;226; 1;-1,7
2037;2;1;3;399,1414;193;22; 0,0
2038;2;2;1;402,6508;226; 3; 1,6
2039;2;3;1;404,5020;204; 9;-0,2
2040;2;1;1;394,9931;192; 7; 1,6
2041;2;2;5;395,3666;235;13;-0,8
2042;2;2;2;404,9393;336;23;-0,3
2043;2;1;2;396,9935;279; 2;-0,7
2044;2;3;2;396,3659;286;11; 1,4
2045;2;3;2;407,5082;296;27;-1,3
2046;2;1;4;401,1389;262;11;-0,2
2047;2;2;3;405,3309;213;17;-0,4
2048;2;2;4;402,6887;281;14; 0,2
2049;2;3;4;399,8703;248;25;-1,0
2050;2;2;4;396,2013;276;28;-0,7
2051;2;3;1;396,5906;188;15; 1,0
2052;2;2;4;406,2932;280;14; 0,7
2053;2;3;5;405,1928;221;25; 0,9
2054;2;1;3;398,4548;203;28;-0,7
2055;2;2;1;401,3840;217;13;-0,3
2056;2;1;3;393,0371;211;26; 0,7
2057;2;1;1;396,3914;194;17;-1,0
2058;2;2;2;401,9182;320; 3;-1,0
2059;2;1;1;401,3049;188;18; 1,1
2060;2;1;2;383,2520;281;25; 0,7
2061;2;3;5;397,1938;226;15; 0,4
2062;2;1;3;393,4908;193; 6;-1,9
2063;2;1;1;393,2904;188; 3; 0,3
2064;2;1;1;394,9757;174;30;-1,6
2065;2;3;5;407,3077;220; 6; 0,2
2066;2;1;3;396,9596;205;13; 1,5
2067;2;3;1;391,9175;189; 4; 0,2
2068;2;1;2;401,5219;299;13; 0,1
2069;2;1;3;403,7415;212; 1;-0,4
2070;2;3;3;397,2988;197;12; 0,6
2071;2;1;2;393,9813;277; 9;-0,8
2072;2;3;4;398,5224;258;15;-0,6
2073;2;3;2;393,9480;291; 9; 0,5
2074;2;1;5;397,4609;216;23; 0,3
2075;2;2;4;410,4529;275;19; 2,6
2076;2;3;2;397,5342;286;13; 0,3
2077;2;2;5;407,0307;242;14;-0,8
2078;2;2;1;397,2647;220;30;-0,1
2079;2;3;5;398,6407;217;29; 0,8
2080;2;2;2;394,4131;314;21; 0,4
2081;2;3;2;400,9456;288;17;-0,1
2082;2;2;4;386,4880;273;15; 0,8
2083;2;3;2;399,7834;278; 4; 0,2
2084;2;3;1;392,0521;197;30; 0,4
2085;2;2;4;394,0570;277; 6; 1,4
2086;2;3;1;402,6104;195;13;-0,9
2087;2;3;2;405,9747;284; 4; 1,1
2088;2;2;3;399,0300;221;29; 1,4
2089;2;2;5;387,8686;229;11; 1,2
2090;2;2;2;417,0286;328;17; 0,7
2091;2;1;1;402,9446;208;16; 1,6
2092;2;2;2;402,5444;312; 5;-0,6
2093;2;3;3;404,6325;217; 1;-0,4
2094;2;1;3;404,1007;208;22;-0,5
2095;2;1;2;414,5410;301; 6;-1,4
2096;2;2;4;399,9364;276; 6;-0,3
2097;2;3;2;404,9838;297; 4; 0,4
2098;2;2;5;407,7565;237;18; 1,7
2099;2;2;1;398,8150;216; 7; 0,8
2100;2;1;2;404,2521;291; 8;-0,8
2101;2;1;1;401,9043;183;17;-0,1
2102;2;3;3;404,3186;211;29; 0,0
2103;2;1;4;394,5014;258;27;-1,4
2104;2;2;1;401,6776;218;18;-0,1
2105;2;3;1;392,7426;200;28; 0,2
2106;2;2;3;399,1795;233;25;-1,1
2107;2;1;2;397,3377;272;24;-2,4
2108;2;3;2;395,5078;280;19;-0,1
2109;2;1;2;402,6069;283;13; 0,4
2110;2;3;3;404,5760;202; 9;-1,4
2111;2;3;3;401,8022;204;12;-1,2
2112;2;3;1;393,4331;174;16;-0,3
2113;2;3;2;410,9227;292;15;-0,2
2114;2;3;2;391,7960;291;11; 1,9
2115;2;3;4;398,9224;263; 9;-2,5
2116;2;3;2;393,2637;281;24;-0,8
2117;2;2;1;392,8277;207; 2; 0,3
2118;2;2;4;392,2748;264; 4;-2,9
2119;2;2;3;394,8862;222; 4;-0,1
2120;2;2;1;388,9299;206; 6; 0,0
2121;2;1;4;396,6188;261;18;-0,5
2122;2;2;1;411,4681;221;30; 0,6
2123;2;2;1;409,5904;231;21; 0,1
2124;2;1;4;389,7579;237;23;-0,9
2125;2;3;2;401,0967;278;28;-1,7
2126;2;1;2;408,8784;290;14;-1,5
2127;2;2;3;393,7077;233;15;-0,2
2128;2;3;5;404,5957;229; 5;-0,7
2129;2;2;5;399,8136;233; 5;-0,9
2130;2;1;4;398,8734;252;29;-1,2
2131;2;1;5;403,3195;209;12; 0,2
2132;2;1;2;396,5275;278;23;-0,6
2133;2;1;5;405,4537;216;21; 0,0
2134;2;1;2;401,8483;288;15;-1,8
2135;2;2;4;398,1160;274;30; 1,1
2136;2;2;2;400,5177;303;18; 0,5
2137;2;1;4;403,6000;261; 7;-0,1
2138;2;3;5;410,3956;238;17; 0,4
2139;2;1;5;396,5491;207; 3; 0,6
2140;2;3;2;414,8562;295; 7; 1,2
2141;2;2;2;392,8771;297;24;-0,1
2142;2;2;4;405,9521;270;27;-0,8
2143;2;2;2;402,4947;306;21; 0,2
2144;2;3;1;408,6904;200;18; 0,0
2145;2;1;4;394,4352;255; 1; 0,9
2146;2;1;4;392,6347;246; 4; 0,4
2147;2;3;4;399,6272;256; 8; 0,5
2148;2;3;1;397,1511;186;14; 0,4
2149;2;2;5;404,0112;245;23; 1,2
2150;2;1;2;395,7173;289; 8; 0,2
2151;2;1;3;391,3062;197; 4; 1,0
2152;2;3;4;401,3939;252; 7;-0,1
2153;2;1;1;402,5924;194; 5;-1,3
2154;2;2;4;393,7249;277;13;-2,2
2155;2;3;3;393,4118;200; 2;-1,2
2156;2;3;3;395,0474;209; 6; 1,5
2157;2;1;4;399,6100;253;19; 1,4
2158;2;1;2;410,5758;281;10;-0,2
2159;2;2;1;412,9992;228;16; 1,3
2160;2;3;3;397,6215;207;11; 0,2
2161;2;3;1;403,4050;195;13; 2,1
2162;2;1;2;399,4232;285;12; 0,2
2163;2;2;4;402,4434;272; 2;-1,4
2164;2;1;5;400,5559;221; 3;-1,3
2165;2;3;5;397,1044;231; 1; 1,2
2166;2;2;5;402,2132;248;30;-0,1
2167;2;2;1;398,7818;242;11; 0,6
2168;2;1;5;408,7366;227; 8; 1,1
2169;2;3;3;400,5074;205; 3; 0,8
2170;2;2;5;399,6685;238;16;-0,8
2171;2;3;2;395,7368;286; 7;-0,1
2172;2;3;2;394,0510;277;23; 0,4
2173;2;3;4;392,4805;260;13; 0,2
2174;2;1;3;395,3394;213; 3; 1,2
2175;2;2;5;410,2424;241;19;-0,3
2176;2;2;2;402,2563;295;30; 0,7
2177;2;3;1;399,2444;199;23; 1,6
2178;2;1;1;394,6209;182;17;-3,8
2179;2;3;5;398,4137;212; 1;-0,2
2180;2;3;3;391,6016;203;26; 0,0
2181;2;1;5;404,4043;222;18;-0,6
2182;2;3;1;392,3109;212;17;-1,7
2183;2;2;3;391,3431;223;12;-2,5
2184;2;2;4;400,9064;279;11; 0,3
2185;2;2;1;406,1018;227;11; 0,1
2186;2;1;4;404,4849;253;28;-0,1
2187;2;1;1;394,7418;186;20;-0,5
2188;2;3;5;404,3116;225;16;-1,4
2189;2;3;4;411,5598;275; 5;-1,0
2190;2;2;4;398,4749;280;12;-0,1
2191;2;3;5;397,5287;214;25; 0,7
2192;2;2;4;395,0830;273;16; 1,2
2193;2;2;2;398,8844;312; 4; 0,9
2194;2;2;1;408,7894;222;21; 0,3
2195;2;3;4;396,9937;263;11;-1,5
2196;2;2;2;409,2424;311;29; 0,5
2197;2;1;1;403,3615;189; 5; 0,8
2198;2;3;4;406,9779;253; 3;-0,5
2199;2;3;1;407,2568;223;26; 0,5
2200;2;3;2;400,9404;298;16; 1,0
2201;2;1;1;406,0207;200; 7; 0,7
2202;2;1;2;400,7970;274;16; 0,2
2203;2;1;4;406,3223;257;22;-1,5
2204;2;1;1;403,3072;207;22;-0,2
2205;2;3;5;417,7217;245;14;-1,1
2206;2;1;4;397,1599;247; 9; 0,9
2207;2;2;5;405,8743;239;10;-1,5
2208;2;2;1;399,6750;223;25; 0,8
2209;2;3;4;391,5661;270;18; 0,3
2210;2;2;3;394,4450;222;16; 0,2
2211;2;3;1;401,6409;204;19;-1,1
2212;2;2;5;399,2358;235;26;-1,5
2213;2;3;5;397,5418;232;18;-0,7
2214;2;3;3;395,0226;199;12;-1,0
2215;2;2;4;398,2499;270; 2; 1,0
2216;2;3;2;396,0125;277;26; 0,8
2217;2;1;2;394,1360;266; 6; 0,8
2218;2;2;3;399,7661;222; 2;-0,3
2219;2;1;1;398,2060;181;29; 1,8
2220;2;1;5;395,9577;214; 7; 1,1
2221;2;1;1;396,3821;199; 4; 0,0
2222;2;3;4;399,0922;268;24;-1,1
2223;2;3;4;392,8582;249; 3; 0,1
2224;2;2;5;411,3386;250;28; 1,2
2225;2;2;5;400,1478;228;23; 0,2
2226;2;3;5;401,7759;225;20;-0,3
2227;2;2;3;402,4276;223;19;-0,6
2228;2;2;5;392,2451;239;23;-0,6
2229;2;2;4;400,8515;271;12;-1,8
2230;2;3;5;408,9050;218; 4; 0,3
2231;2;3;1;393,9596;180;23; 1,5
2232;2;1;4;401,3600;248;23; 0,1
2233;2;1;5;405,1370;220;23; 1,1
2234;2;2;4;399,9671;278; 6; 0,5
2235;2;1;4;393,2009;257;23;-0,1
2236;2;2;4;397,3259;292;26; 0,4
2237;2;1;4;403,0922;256; 3; 1,3
2238;2;3;5;392,4283;219;24;-1,6
2239;2;2;4;400,7775;264;15; 0,7
2240;2;1;3;410,6397;212;24;-0,7
2241;2;3;2;400,8649;291;29;-0,3
2242;2;3;5;396,9705;210;22;-0,6
2243;2;1;1;389,6927;184; 9; 0,9
2244;2;2;4;400,2207;282;30; 1,4
2245;2;3;5;412,3462;232;22;-0,7
2246;2;2;3;402,1540;240;17; 0,0
2247;2;2;4;400,0726;278; 1;-1,0
2248;2;2;4;403,4636;271;12; 0,5
2249;2;3;4;412,4553;262;13;-0,8
2250;2;3;1;399,3355;208; 1; 0,4
2251;2;3;1;399,0391;197;20;-2,3
2252;2;2;3;388,8216;224;23;-0,8
2253;2;3;1;398,1116;192;11;-1,2
2254;2;2;4;401,0048;281;17;-1,3
2255;2;3;4;404,8969;252; 9; 0,7
2256;2;2;3;404,8598;237;10;-0,6
2257;2;1;4;407,1796;254; 1;-0,2
2258;2;1;5;405,7025;223;11; 0,5
2259;2;2;5;408,7226;250;11;-0,1
2260;2;3;3;396,3897;203;18; 0,8
2261;2;3;4;402,8218;259;21;-0,8
2262;2;3;5;393,4286;221;27;-0,6
2263;2;3;5;395,5184;222;13;-1,0
2264;2;3;2;393,7602;275;29;-0,5
2265;2;2;4;404,5454;293;28;-0,1
2266;2;3;5;406,3120;233;26; 0,3
2267;2;3;4;398,4446;251;10;-0,6
2268;2;3;5;403,2864;210; 7; 0,3
2269;2;1;4;399,9973;243;12;-1,6
2270;2;1;2;405,3778;289;29; 0,1
2271;2;1;3;402,3854;202; 2; 0,8
2272;2;2;3;393,5879;232; 3; 1,0
2273;2;1;3;412,8711;210;16; 0,4
2274;2;3;3;407,9560;217;29; 0,2
2275;2;2;3;405,5869;219;13;-0,2
2276;2;2;1;404,3939;229;16; 0,3
2277;2;1;3;398,1526;200;22; 1,1
2278;2;2;1;396,0934;215;11; 0,8
2279;2;3;1;408,9776;204; 8; 0,1
2280;2;1;1;392,9876;177;20; 1,6
2281;2;2;1;399,4700;230;14;-0,9
2282;2;2;5;405,5654;249;22;-0,6
2283;2;1;5;398,9897;228;14; 0,6
2284;2;1;2;399,4025;286;15;-0,9
2285;2;2;5;403,2117;238;24; 1,1
2286;2;2;3;402,1527;229;25;-0,3
2287;2;1;2;405,1621;289;27; 0,0
2288;2;1;3;393,0255;200; 3; 1,2
2289;2;3;2;404,5668;291; 6; 0,8
2290;2;2;1;399,2874;214;20; 0,1
2291;2;3;1;396,5136;210;10; 1,8
2292;2;1;2;397,4978;289;28;-1,1
2293;2;3;5;404,1791;218;25;-2,5
2294;2;2;1;404,7033;223; 7; 0,9
2295;2;3;5;396,1354;218; 8; 2,4
2296;2;2;4;399,4740;281;17;-1,1
2297;2;2;3;404,2675;224; 3;-2,1
2298;2;2;5;394,0845;228;28;-1,0
2299;2;3;1;401,3939;199; 4; 1,3
2300;2;3;5;396,5043;204; 9; 0,7
2301;2;1;3;400,0051;194;10;-1,2
2302;2;3;3;401,1200;202;17;-1,0
2303;2;1;3;395,0933;210;25;-1,6
2304;2;3;1;395,4263;190;26;-0,2
2305;2;2;3;404,5199;230; 3;-0,4
2306;2;1;1;406,3864;208;26;-0,1
2307;2;2;2;402,5592;300;20;-1,0
2308;2;3;3;394,9677;204; 8; 1,7
2309;2;2;5;400,7215;243;25; 0,4
2310;2;2;2;391,8291;301; 5; 1,5
2311;2;1;3;402,5194;218;29; 0,8
2312;2;2;1;402,7940;216; 3;-2,3
2313;2;1;3;407,7300;218;14; 0,6
2314;2;3;3;395,6290;201;16; 0,0
2315;2;2;2;390,9387;297;11;-0,3
2316;2;2;4;409,1845;286;26; 0,5
2317;2;3;5;399,4772;220; 4;-0,5
2318;2;2;1;389,7706;211; 4; 0,3
2319;2;3;5;394,1464;204;22;-0,5
2320;2;3;1;390,5864;196;20; 0,6
2321;2;2;2;401,2875;305;30; 0,5
2322;2;2;4;398,4921;270; 4;-0,6
2323;2;3;4;398,3928;255;18; 0,9
2324;2;2;4;397,0489;285; 3;-1,0
2325;2;2;1;396,9100;226;18;-0,3
2326;2;1;1;401,5500;205; 1; 0,0
2327;2;2;4;399,8790;266;26;-2,0
2328;2;1;2;394,6451;271; 7; 0,4
2329;2;3;5;399,5022;220;24; 0,9
2330;2;2;1;406,2277;226;23; 0,3
2331;2;2;5;399,2469;242;28;-0,1
2332;2;2;1;394,9105;218;13; 0,2
2333;2;1;3;393,6781;206;26;-0,3
2334;2;3;2;399,6273;298;13;-1,1
2335;2;3;2;394,9011;297;19; 1,3
2336;2;1;1;400,5277;190;24; 1,4
2337;2;2;2;393,5485;293; 9; 0,4
2338;2;3;3;404,2830;208; 6;-0,6
2339;2;2;2;394,0176;316;13;-0,8
2340;2;1;2;398,1225;298;12; 1,8
2341;2;1;4;403,8609;252;21; 1,2
2342;2;1;5;405,8885;221;15; 0,7
2343;2;2;1;401,6528;232;20;-0,7
2344;2;1;5;391,1906;216; 7;-1,0
2345;2;3;2;399,2289;272; 1; 1,8
2346;2;1;5;399,3618;206;11;-0,3
2347;2;1;4;404,3441;264;21;-0,4
2348;2;3;1;401,7224;202;17;-0,5
2349;2;3;1;405,7029;203;21; 1,6
2350;2;1;4;398,1321;247;26; 0,6
2351;2;2;5;399,7923;244;25;-0,4
2352;2;3;1;402,4426;202;19; 2,1
2353;2;3;3;396,2200;193;28;-0,3
2354;2;2;1;398,1096;228;18; 0,1
2355;2;3;5;403,2901;212; 3; 1,4
2356;2;1;4;396,4765;261; 4;-1,7
2357;2;3;2;402,4638;291;11; 0,1
2358;2;3;4;395,2231;259;10; 0,6
2359;2;3;3;401,6868;215;23; 0,4
2360;2;2;4;395,4901;280;10; 1,1
2361;2;2;3;397,6211;224;21;-0,3
2362;2;1;1;394,1752;203;13; 2,2
2363;2;1;2;397,7330;275;18; 0,0
2364;2;1;3;391,3576;213;10;-0,1
2365;2;1;3;403,4575;211; 8; 0,4
2366;2;1;3;399,2336;217;22; 0,5
2367;2;1;3;390,9616;205;25; 1,4
2368;2;3;2;406,9326;275;15; 0,7
2369;2;3;2;391,2018;271; 2;-0,7
2370;2;1;5;401,2405;211;19;-1,4
2371;2;1;2;408,3011;284;19;-0,9
2372;2;1;3;400,2748;201; 4; 0,0
2373;2;1;5;399,5433;224; 9;-1,2
2374;2;3;5;393,7081;202;16;-0,5
2375;2;3;5;400,1412;218; 3; 0,7
2376;2;2;2;403,2443;304; 3;-0,4
2377;2;3;1;399,7109;193;25; 0,9
2378;2;3;1;407,8335;210;29; 0,5
2379;2;3;2;395,5888;292;13;-0,5
2380;2;3;1;395,9071;197; 4;-0,1
2381;2;1;5;403,1343;214;26;-0,7
2382;2;2;4;395,7740;277;21; 0,0
2383;2;1;3;405,7914;212;15;-1,0
2384;2;2;5;405,7348;249; 9;-1,2
2385;2;2;5;397,2026;231; 1;-0,1
2386;2;3;2;393,1583;279;15; 0,0
2387;2;2;5;402,9297;241; 4;-0,4
2388;2;1;4;410,7468;266;29; 1,0
2389;2;3;3;399,4115;202;12;-3,0
2390;2;2;3;391,4229;226; 6;-0,2
2391;2;1;5;399,9192;221; 7; 0,7
2392;2;1;5;397,7291;225;23; 0,2
2393;2;2;3;394,3830;223;14; 0,6
2394;2;3;4;400,1182;259;10;-0,8
2395;2;3;3;391,7434;202;16; 0,9
2396;2;3;2;398,3571;288;18;-0,8
2397;2;3;1;389,6694;199; 2; 0,5
2398;2;3;1;400,6876;191;13;-0,7
2399;2;2;1;393,6378;229;15;-0,4
2400;2;1;1;404,7797;196; 5;-0,6
2401;2;2;5;408,6918;260;23;-1,7
2402;2;3;1;395,6916;200;25; 1,3
2403;2;2;5;402,4983;248;13; 0,5
2404;2;1;3;393,9499;201;30; 0,9
2405;2;3;4;404,5703;265; 9; 0,3
2406;2;2;5;405,1099;256;21;-1,3
2407;2;3;3;401,1699;215; 7; 1,5
2408;2;2;5;390,3961;246;24; 1,9
2409;2;1;5;401,6056;230; 8;-0,4
2410;2;1;5;405,8190;224;17;-1,4
2411;2;1;1;403,9501;198;21; 0,0
2412;2;2;3;407,1287;241; 8;-1,8
2413;2;1;5;402,9463;204;14;-0,1
2414;2;1;1;399,3338;188; 9;-1,2
2415;2;1;4;400,5475;262; 3;-1,4
2416;2;3;4;402,9924;258; 9; 0,7
2417;2;2;1;413,3702;236;29;-0,3
2418;2;1;5;407,2103;223;12; 0,9
2419;2;1;1;393,7497;191;14;-0,1
2420;2;1;4;395,3274;256;16; 1,2
2421;2;3;4;413,5700;270;10; 0,3
2422;2;3;1;404,2015;192; 9;-1,3
2423;2;2;3;412,6210;243; 6; 0,9
2424;2;3;3;396,1751;196;20;-0,8
2425;2;2;2;388,2862;300; 7;-1,1
2426;2;2;4;398,6510;264;13;-0,7
2427;2;1;5;397,9720;208; 2;-1,1
2428;2;2;1;402,9542;217;25; 0,2
2429;2;1;5;410,0271;234;12; 0,4
2430;2;2;4;407,3424;290;18; 1,7
2431;2;3;1;404,2955;207;15; 0,7
2432;2;1;2;396,9852;279;15;-2,3
2433;2;1;4;396,7432;253; 3;-0,6
2434;2;2;4;400,3170;269; 4;-1,9
2435;2;2;2;397,8245;307; 2;-0,5
2436;2;3;5;391,6662;212;28; 1,2
2437;2;3;5;414,3408;222;10; 0,1
2438;2;3;1;396,7955;203;21; 1,6
2439;2;1;5;398,9294;212;14;-1,4
2440;2;3;5;396,2830;220; 6; 1,0
2441;2;3;4;404,5219;254;12;-1,2
2442;2;1;1;399,3873;206; 7; 0,8
2443;2;1;5;407,3226;218;12;-1,3
2444;2;3;4;402,4904;257;25; 1,9
2445;2;3;4;401,6490;274;15; 0,8
2446;2;2;4;399,6086;276; 7;-1,1
2447;2;1;2;407,4003;298;26;-0,4
2448;2;1;2;400,7248;280; 8;-1,0
2449;2;3;4;405,8086;263; 1;-0,1
2450;2;1;4;403,8430;257; 6; 1,7
2451;2;1;3;403,7205;205;12; 0,7
2452;2;3;4;408,8466;284;26; 0,4
2453;2;3;2;382,9146;267; 7;-0,1
2454;2;2;1;391,8985;214;18; 0,8
2455;2;3;3;394,1504;223; 4; 1,0
2456;2;1;5;403,0934;206;23;-0,7
2457;2;3;4;400,8240;257;18; 0,5
2458;2;3;3;400,2517;210;30;-2,1
2459;2;3;4;404,8988;261;22; 1,5
2460;2;1;3;396,0037;206;27; 0,3
2461;2;1;4;396,6596;250; 3;-1,1
2462;2;2;3;396,5313;226; 5; 1,2
2463;2;1;5;396,3375;209;10;-0,2
2464;2;2;1;401,5777;222;26;-0,1
2465;2;1;3;392,7682;208;11;-0,5
2466;2;2;4;392,9621;272;17; 1,8
2467;2;1;2;403,6961;278;12;-1,0
2468;2;2;1;394,2837;220; 3; 0,1
2469;2;2;1;398,6164;222;19; 0,3
2470;2;1;3;408,0644;213; 2;-2,3
2471;2;1;4;399,1690;250;26;-1,2
2472;2;3;2;400,0432;293;12;-0,2
2473;2;3;3;401,5015;210; 4; 0,2
2474;2;2;4;401,0225;277;24;-0,6
2475;2;1;1;398,0829;200;17;-0,3
2476;2;2;4;400,8930;266;22; 2,3
2477;2;2;4;404,8511;269;27; 1,3
2478;2;3;1;393,7991;197;18;-1,4
2479;2;3;4;409,3802;269;12;-0,5
2480;2;1;3;401,6151;209; 1;-0,2
2481;2;1;3;406,6246;204;20; 1,8
2482;2;2;1;405,6874;227;15;-1,0
2483;2;2;1;393,3272;227;24;-1,3
2484;2;3;4;398,8874;264;10; 2,0
2485;2;3;3;402,2314;214; 5;-0,2
2486;2;1;2;401,2846;288; 4; 2,2
2487;2;2;3;405,7009;239;21; 0,5
2488;2;1;2;406,0374;294; 3; 1,2
2489;2;1;2;391,3773;267;14; 1,3
2490;2;1;2;404,5621;285;12; 0,0
2491;2;2;5;406,9973;242; 4; 0,1
2492;2;2;2;390,6919;307; 4;-0,3
2493;2;1;5;392,0575;200;15;-2,0
2494;2;3;1;407,0060;215;17;-0,7
2495;2;2;1;394,6474;212;28; 0,3
2496;2;3;5;392,1606;202;13;-0,1
2497;2;1;4;402,8678;258;28; 0,9
2498;2;3;2;398,0868;288; 3; 0,8
2499;2;1;1;399,2072;182; 3;-0,6
2500;2;3;4;407,2100;252;26;-1,4
2501;2;3;4;402,0207;248;11;-0,6
2502;2;2;1;403,6137;206;27; 0,8
2503;2;3;1;399,8632;200; 8;-1,3
2504;2;1;1;399,7569;197;30;-0,3
2505;2;2;5;398,1294;234; 8;-0,6
2506;2;1;3;405,6176;209; 9;-0,1
2507;2;3;4;396,9673;264;12;-0,3
2508;2;1;3;399,2676;196;25; 2,5
2509;2;2;3;396,5708;225;29; 0,9
2510;2;3;4;399,8346;255; 4; 0,2
2511;2;2;2;395,2705;311;23;-0,5
2512;2;1;4;389,4968;255; 4; 1,0
2513;2;1;1;401,0116;196;11;-1,7
2514;2;2;5;397,2258;244;28;-0,5
2515;2;2;2;403,4835;312;30;-1,0
2516;2;1;1;399,4490;208; 7; 1,4
2517;2;2;2;397,5285;298;30; 1,2
2518;2;3;3;392,4860;204;15; 0,6
2519;2;1;3;416,8871;206; 4; 0,4
2520;2;3;1;401,5348;205;25; 1,4
2521;2;1;2;404,7741;290;25;-1,4
2522;2;3;2;402,9958;285;20; 0,8
2523;2;2;4;393,3095;275; 6; 0,9
2524;2;2;4;400,8084;278; 9;-1,9
2525;2;1;5;400,5945;200;15;-0,9
2526;2;1;3;399,2638;196;10; 0,4
2527;2;3;2;398,1082;291;17;-0,2
2528;2;1;1;404,5954;190; 8; 1,1
2529;2;3;3;398,7834;219;14; 0,9
2530;2;3;5;391,4596;209;10; 0,8
2531;2;1;3;397,2862;198;23;-0,4
2532;2;1;1;393,4244;190;15; 0,3
2533;2;1;4;401,6571;256;19;-1,0
2534;2;3;1;398,6171;183; 4; 1,3
2535;2;1;5;405,4196;231;21; 0,7
2536;2;2;4;415,5763;291; 3;-0,3
2537;2;2;5;402,7103;251; 7;-0,7
2538;2;3;1;402,0747;206; 4; 2,0
2539;2;3;3;403,0927;213;30;-0,6
2540;2;2;3;404,1145;239;11;-0,8
2541;2;2;1;400,1170;206;21;-0,7
2542;2;2;4;390,6761;273; 5;-0,8
2543;2;2;5;405,8748;251; 7;-0,1
2544;2;1;3;394,0307;194;28;-0,7
2545;2;1;4;408,2739;255;25;-0,1
2546;2;3;3;404,1574;213; 4; 1,0
2547;2;3;2;402,3159;297;24;-0,9
2548;2;1;1;386,3833;183;25; 0,7
2549;2;3;5;398,7858;227; 4;-0,4
2550;2;2;5;407,2592;243;15;-0,1
2551;2;2;5;398,9551;236;23; 0,6
2552;2;3;2;401,9156;296;25; 0,2
2553;2;2;5;390,8665;228;26; 0,3
2554;2;3;2;392,4196;291;14; 0,1
2555;2;2;3;408,0964;222;29; 0,6
2556;2;3;1;402,3717;206;25;-0,4
2557;2;1;5;402,5312;223;27; 0,8
2558;2;2;2;392,6928;288;22;-1,6
2559;2;1;4;395,8142;268; 3; 1,1
2560;2;2;2;402,7994;316;25;-0,5
2561;2;2;2;397,9665;315;26; 1,1
2562;2;3;1;408,7257;217;19; 0,4
2563;2;2;5;403,4608;240;16; 0,0
2564;2;2;2;406,1028;320;11; 1,0
2565;2;3;4;393,7308;261;28; 0,2
2566;2;1;2;397,1974;279;19; 0,1
2567;2;1;1;393,8980;188;14; 0,4
2568;2;2;3;402,6240;227;24;-0,7
2569;2;1;5;404,8247;235;27; 0,6
2570;2;2;2;386,3005;301;28;-1,6
2571;2;3;2;396,0195;279; 7;-0,6
2572;2;2;3;402,0875;231;26; 0,5
2573;2;1;2;404,8472;294;13; 0,3
2574;2;3;5;404,3581;218; 6;-2,6
2575;2;3;4;401,0989;264;25; 1,1
2576;2;3;1;400,5964;193;18; 0,0
2577;2;1;1;397,1304;199;19; 1,9
2578;2;2;3;392,7595;222;20; 1,4
2579;2;2;5;399,2755;244;16; 0,0
2580;2;1;3;390,9102;208; 5;-0,3
2581;2;3;2;405,2022;283;28;-0,9
2582;2;1;4;386,8257;243; 7;-1,1
2583;2;2;1;389,3312;218;16; 0,3
2584;2;3;3;404,7931;217; 2; 0,5
2585;2;1;5;391,8951;211; 6; 1,5
2586;2;3;4;403,2403;254; 5;-0,5
2587;2;1;5;390,8488;203;13; 0,9
2588;2;2;1;408,4373;235; 4;-0,9
2589;2;1;1;402,5431;204;27;-1,4
2590;2;3;4;395,4496;253;21;-0,1
2591;2;1;3;403,8230;203;27; 0,1
2592;2;3;1;404,7498;203;19; 0,1
2593;2;1;1;396,8852;196;11; 1,0
2594;2;1;2;402,1635;278; 1; 1,3
2595;2;2;1;398,5602;228;16; 0,7
2596;2;3;1;410,4426;208;18;-2,1
2597;2;1;1;391,1201;188;25; 0,8
2598;2;3;2;402,0447;292;18;-0,4
2599;2;3;1;398,4049;193;20; 0,5
2600;2;1;1;401,2414;201; 8;-0,9
2601;2;1;3;393,6709;203; 2;-0,2
2602;2;3;3;404,9650;203; 7;-1,9
2603;2;1;4;394,1500;257;29; 0,8
2604;2;1;1;401,1231;204;23; 1,2
2605;2;1;3;404,1680;207;19; 1,2
2606;2;2;2;402,2314;296;27;-1,1
2607;2;1;5;408,6387;225;18;-1,9
2608;2;2;5;394,4541;248;13;-0,8
2609;2;3;3;394,2133;201;27; 1,8
2610;2;2;3;405,8071;226;16; 0,3
2611;2;1;3;400,8228;202;18;-0,4
2612;2;1;3;390,9017;196; 8; 1,5
2613;2;3;1;393,3492;208;13;-0,7
2614;2;3;3;394,6090;210; 3; 1,6
2615;2;2;4;399,6786;276;25;-0,6
2616;2;3;3;399,3154;196;23;-1,4
2617;2;1;5;399,3997;223;11;-0,7
2618;2;2;3;400,3493;233; 5; 0,8
2619;2;1;1;398,7370;204; 2; 0,4
