Id;sex;slh;hrd;age;cw;day;hum
2288;2;1;3;393;200; 3; 1,2
2289;2;3;2;405;291; 6; 0,8
2290;2;2;1;399;214;20; 0,1
2291;2;3;1;397;211;10; 1,8
2292;2;1;2;397;289;28;-1,1
2293;2;3;5;404;218;25;-2,5
2294;2;2;1;405;223; 7; 0,9
2295;2;3;5;396;218; 8; 2,4
2296;2;2;4;399;281;17;-1,1
2297;2;2;3;404;223; 3;-2,1
2298;2;2;5;394;228;28;-1,0
2299;2;3;1;401;199; 4; 1,3
2300;2;3;5;397;205; 9; 0,7
2301;2;1;3;400;194;10;-1,2
2302;2;3;3;401;202;17;-1,0
2303;2;1;3;395;210;25;-1,6
2304;2;3;1;395;190;26;-0,2
2305;2;2;3;405;230; 3;-0,4
2306;2;1;1;406;208;26;-0,1
2307;2;2;2;403;300;20;-1,0
2308;2;3;3;395;204; 8; 1,7
2309;2;2;5;401;244;25; 0,4
2310;2;2;2;392;301; 5; 1,5
2311;2;1;3;403;218;29; 0,8
2312;2;2;1;403;216; 3;-2,3
2313;2;1;3;408;218;14; 0,6
2314;2;3;3;396;201;16; 0,0
2315;2;2;2;391;297;11;-0,3
2316;2;2;4;409;286;26; 0,5
2317;2;3;5;399;219; 4;-0,5
2318;2;2;1;390;211; 4; 0,3
2319;2;3;5;394;204;22;-0,5
2320;2;3;1;391;197;20; 0,6
2321;2;2;2;401;305;30; 0,5
2322;2;2;4;398;270; 4;-0,6
2323;2;3;4;398;255;18; 0,9
2324;2;2;4;397;285; 3;-1,0
2325;2;2;1;397;226;18;-0,3
2326;2;1;1;402;206; 1; 0,0
2327;2;2;4;400;266;26;-2,0
2328;2;1;2;395;271; 7; 0,4
2329;2;3;5;400;220;24; 0,9
2330;2;2;1;406;226;23; 0,3
2331;2;2;5;399;242;28;-0,1
2332;2;2;1;395;218;13; 0,2
2333;2;1;3;394;206;26;-0,3
2334;2;3;2;400;298;13;-1,1
2335;2;3;2;395;297;19; 1,3
2336;2;1;1;401;191;24; 1,4
2337;2;2;2;394;294; 9; 0,4
2338;2;3;3;404;208; 6;-0,6
2339;2;2;2;394;316;13;-0,8
2340;2;1;2;398;298;12; 1,8
2341;2;1;4;404;252;21; 1,2
2342;2;1;5;406;221;15; 0,7
2343;2;2;1;402;232;20;-0,7
2344;2;1;5;391;216; 7;-1,0
2345;2;3;2;399;272; 1; 1,8
2346;2;1;5;399;206;11;-0,3
2347;2;1;4;404;264;21;-0,4
2348;2;3;1;402;202;17;-0,5
2349;2;3;1;406;203;21; 1,6
2350;2;1;4;398;247;26; 0,6
2351;2;2;5;400;245;25;-0,4
2352;2;3;1;402;202;19; 2,1
2353;2;3;3;396;193;28;-0,3
2354;2;2;1;398;228;18; 0,1
2355;2;3;5;403;212; 3; 1,4
2356;2;1;4;396;261; 4;-1,7
2357;2;3;2;402;291;11; 0,1
2358;2;3;4;395;259;10; 0,6
2359;2;3;3;402;215;23; 0,4
2360;2;2;4;395;279;10; 1,1
2361;2;2;3;398;224;21;-0,3
2362;2;1;1;394;203;13; 2,2
2363;2;1;2;398;275;18; 0,0
2364;2;1;3;391;213;10;-0,1
2365;2;1;3;403;211; 8; 0,4
2366;2;1;3;399;217;22; 0,5
2367;2;1;3;391;205;25; 1,4
2368;2;3;2;407;275;15; 0,7
2369;2;3;2;391;271; 2;-0,7
2370;2;1;5;401;210;19;-1,4
2371;2;1;2;408;283;19;-0,9
2372;2;1;3;400;201; 4; 0,0
2373;2;1;5;400;225; 9;-1,2
2374;2;3;5;394;203;16;-0,5
2375;2;3;5;400;218; 3; 0,7
2376;2;2;2;403;304; 3;-0,4
2377;2;3;1;400;194;25; 0,9
2378;2;3;1;408;210;29; 0,5
2379;2;3;2;396;292;13;-0,5
2380;2;3;1;396;197; 4;-0,1
2381;2;1;5;403;214;26;-0,7
2382;2;2;4;396;277;21; 0,0
2383;2;1;3;406;212;15;-1,0
2384;2;2;5;406;250; 9;-1,2
2385;2;2;5;397;231; 1;-0,1
2386;2;3;2;393;279;15; 0,0
2387;2;2;5;403;241; 4;-0,4
2388;2;1;4;411;266;29; 1,0
2389;2;3;3;399;202;12;-3,0
2390;2;2;3;391;226; 6;-0,2
2391;2;1;5;400;221; 7; 0,7
2392;2;1;5;398;225;23; 0,2
2393;2;2;3;394;223;14; 0,6
2394;2;3;4;400;259;10;-0,8
2395;2;3;3;392;202;16; 0,9
2396;2;3;2;398;288;18;-0,8
2397;2;3;1;390;200; 2; 0,5
2398;2;3;1;401;191;13;-0,7
2399;2;2;1;394;229;15;-0,4
2400;2;1;1;405;196; 5;-0,6
2401;2;2;5;409;260;23;-1,7
2402;2;3;1;396;200;25; 1,3
2403;2;2;5;402;247;13; 0,5
2404;2;1;3;394;201;30; 0,9
2405;2;3;4;405;265; 9; 0,3
2406;2;2;5;405;256;21;-1,3
2407;2;3;3;401;215; 7; 1,5
2408;2;2;5;390;246;24; 1,9
2409;2;1;5;402;230; 8;-0,4
2410;2;1;5;406;224;17;-1,4
2411;2;1;1;404;198;21; 0,0
2412;2;2;3;407;241; 8;-1,8
2413;2;1;5;403;204;14;-0,1
2414;2;1;1;399;188; 9;-1,2
2415;2;1;4;401;262; 3;-1,4
2416;2;3;4;403;258; 9; 0,7
2417;2;2;1;413;236;29;-0,3
2418;2;1;5;407;223;12; 0,9
2419;2;1;1;394;191;14;-0,1
2420;2;1;4;395;255;16; 1,2
2421;2;3;4;414;270;10; 0,3
2422;2;3;1;404;192; 9;-1,3
2423;2;2;3;413;243; 6; 0,9
2424;2;3;3;396;196;20;-0,8
2425;2;2;2;388;300; 7;-1,1
2426;2;2;4;399;264;13;-0,7
2427;2;1;5;398;208; 2;-1,1
2428;2;2;1;403;217;25; 0,2
2429;2;1;5;410;233;12; 0,4
2430;2;2;4;407;290;18; 1,7
2431;2;3;1;404;207;15; 0,7
2432;2;1;2;397;279;15;-2,3
2433;2;1;4;397;254; 3;-0,6
2434;2;2;4;400;269; 4;-1,9
2435;2;2;2;398;307; 2;-0,5
2436;2;3;5;392;212;28; 1,2
2437;2;3;5;414;222;10; 0,1
2438;2;3;1;397;203;21; 1,6
2439;2;1;5;399;212;14;-1,4
2440;2;3;5;396;220; 6; 1,0
2441;2;3;4;405;254;12;-1,2
2442;2;1;1;399;206; 7; 0,8
2443;2;1;5;407;217;12;-1,3
2444;2;3;4;402;257;25; 1,9
2445;2;3;4;402;274;15; 0,8
2446;2;2;4;400;277; 7;-1,1
2447;2;1;2;407;298;26;-0,4
2448;2;1;2;401;280; 8;-1,0
2449;2;3;4;406;263; 1;-0,1
2450;2;1;4;404;257; 6; 1,7
2451;2;1;3;404;206;12; 0,7
2452;2;3;4;409;284;26; 0,4
2453;2;3;2;383;267; 7;-0,1
2454;2;2;1;392;214;18; 0,8
2455;2;3;3;394;223; 4; 1,0
2456;2;1;5;403;206;23;-0,7
2457;2;3;4;401;257;18; 0,5
2458;2;3;3;400;210;30;-2,1
2459;2;3;4;405;261;22; 1,5
2460;2;1;3;396;206;27; 0,3
2461;2;1;4;397;250; 3;-1,1
2462;2;2;3;397;226; 5; 1,2
2463;2;1;5;396;209;10;-0,2
2464;2;2;1;402;222;26;-0,1
2465;2;1;3;393;208;11;-0,5
2466;2;2;4;393;272;17; 1,8
2467;2;1;2;404;278;12;-1,0
2468;2;2;1;394;220; 3; 0,1
2469;2;2;1;399;223;19; 0,3
2470;2;1;3;408;213; 2;-2,3
2471;2;1;4;399;250;26;-1,2
2472;2;3;2;400;293;12;-0,2
2473;2;3;3;402;210; 4; 0,2
2474;2;2;4;401;277;24;-0,6
2475;2;1;1;398;200;17;-0,3
2476;2;2;4;401;266;22; 2,3
2477;2;2;4;405;269;27; 1,3
2478;2;3;1;394;197;18;-1,4
2479;2;3;4;409;269;12;-0,5
2480;2;1;3;402;210; 1;-0,2
2481;2;1;3;407;205;20; 1,8
2482;2;2;1;406;227;15;-1,0
2483;2;2;1;393;227;24;-1,3
2484;2;3;4;399;264;10; 2,0
2485;2;3;3;402;214; 5;-0,2
2486;2;1;2;401;288; 4; 2,2
2487;2;2;3;406;239;21; 0,5
2488;2;1;2;406;294; 3; 1,2
2489;2;1;2;391;267;14; 1,3
2490;2;1;2;405;286;12; 0,0
2491;2;2;5;407;242; 4; 0,1
2492;2;2;2;391;308; 4;-0,3
2493;2;1;5;392;200;15;-2,0
2494;2;3;1;407;215;17;-0,7
2495;2;2;1;395;212;28; 0,3
2496;2;3;5;392;202;13;-0,1
2497;2;1;4;403;259;28; 0,9
2498;2;3;2;398;288; 3; 0,8
2499;2;1;1;399;182; 3;-0,6
2500;2;3;4;407;251;26;-1,4
2501;2;3;4;402;248;11;-0,6
2502;2;2;1;404;206;27; 0,8
2503;2;3;1;400;200; 8;-1,3
2504;2;1;1;400;197;30;-0,3
2505;2;2;5;398;233; 8;-0,6
2506;2;1;3;406;209; 9;-0,1
2507;2;3;4;397;264;12;-0,3
2508;2;1;3;399;196;25; 2,5
2509;2;2;3;397;226;29; 0,9
2510;2;3;4;400;255; 4; 0,2
2511;2;2;2;395;310;23;-0,5
2512;2;1;4;389;255; 4; 1,0
2513;2;1;1;401;196;11;-1,7
2514;2;2;5;397;244;28;-0,5
2515;2;2;2;403;311;30;-1,0
2516;2;1;1;399;208; 7; 1,4
2517;2;2;2;398;298;30; 1,2
2518;2;3;3;392;204;15; 0,6
2519;2;1;3;417;207; 4; 0,4
2520;2;3;1;402;206;25; 1,4
2521;2;1;2;405;290;25;-1,4
2522;2;3;2;403;285;20; 0,8
2523;2;2;4;393;275; 6; 0,9
2524;2;2;4;401;278; 9;-1,9
2525;2;1;5;401;200;15;-0,9
2526;2;1;3;399;195;10; 0,4
2527;2;3;2;398;291;17;-0,2
2528;2;1;1;405;190; 8; 1,1
2529;2;3;3;399;219;14; 0,9
2530;2;3;5;391;208;10; 0,8
2531;2;1;3;397;198;23;-0,4
2532;2;1;1;393;190;15; 0,3
2533;2;1;4;402;256;19;-1,0
2534;2;3;1;399;183; 4; 1,3
2535;2;1;5;405;230;21; 0,7
2536;2;2;4;416;291; 3;-0,3
2537;2;2;5;403;251; 7;-0,7
2538;2;3;1;402;206; 4; 2,0
2539;2;3;3;403;213;30;-0,6
2540;2;2;3;404;239;11;-0,8
2541;2;2;1;400;206;21;-0,7
2542;2;2;4;391;273; 5;-0,8
2543;2;2;5;406;251; 7;-0,1
2544;2;1;3;394;194;28;-0,7
2545;2;1;4;408;255;25;-0,1
2546;2;3;3;404;213; 4; 1,0
2547;2;3;2;402;296;24;-0,9
2548;2;1;1;386;183;25; 0,7
2549;2;3;5;399;228; 4;-0,4
2550;2;2;5;407;243;15;-0,1
2551;2;2;5;399;236;23; 0,6
2552;2;3;2;402;296;25; 0,2
2553;2;2;5;391;229;26; 0,3
2554;2;3;2;392;290;14; 0,1
2555;2;2;3;408;222;29; 0,6
2556;2;3;1;402;205;25;-0,4
2557;2;1;5;403;223;27; 0,8
2558;2;2;2;393;288;22;-1,6
2559;2;1;4;396;268; 3; 1,1
2560;2;2;2;403;316;25;-0,5
2561;2;2;2;398;315;26; 1,1
2562;2;3;1;409;217;19; 0,4
2563;2;2;5;403;240;16; 0,0
2564;2;2;2;406;320;11; 1,0
2565;2;3;4;394;261;28; 0,2
2566;2;1;2;397;279;19; 0,1
2567;2;1;1;394;188;14; 0,4
2568;2;2;3;403;227;24;-0,7
2569;2;1;5;405;235;27; 0,6
2570;2;2;2;386;301;28;-1,6
2571;2;3;2;396;279; 7;-0,6
2572;2;2;3;402;231;26; 0,5
2573;2;1;2;405;294;13; 0,3
2574;2;3;5;404;218; 6;-2,6
2575;2;3;4;401;264;25; 1,1
2576;2;3;1;401;194;18; 0,0
2577;2;1;1;397;199;19; 1,9
2578;2;2;3;393;222;20; 1,4
2579;2;2;5;399;244;16; 0,0
2580;2;1;3;391;208; 5;-0,3
2581;2;3;2;405;283;28;-0,9
2582;2;1;4;387;243; 7;-1,1
2583;2;2;1;389;218;16; 0,3
2584;2;3;3;405;217; 2; 0,5
2585;2;1;5;392;211; 6; 1,5
2586;2;3;4;403;254; 5;-0,5
2587;2;1;5;391;203;13; 0,9
2588;2;2;1;408;234; 4;-0,9
2589;2;1;1;403;204;27;-1,4
2590;2;3;4;395;253;21;-0,1
2591;2;1;3;404;203;27; 0,1
2592;2;3;1;405;203;19; 0,1
2593;2;1;1;397;196;11; 1,0
2594;2;1;2;402;278; 1; 1,3
2595;2;2;1;399;228;16; 0,7
2596;2;3;1;410;208;18;-2,1
2597;2;1;1;391;188;25; 0,8
2598;2;3;2;402;292;18;-0,4
2599;2;3;1;398;192;20; 0,5
2600;2;1;1;401;201; 8;-0,9
2601;2;1;3;394;203; 2;-0,2
2602;2;3;3;405;203; 7;-1,9
2603;2;1;4;394;257;29; 0,8
2604;2;1;1;401;204;23; 1,2
2605;2;1;3;404;207;19; 1,2
2606;2;2;2;402;296;27;-1,1
2607;2;1;5;409;226;18;-1,9
2608;2;2;5;394;248;13;-0,8
2609;2;3;3;394;201;27; 1,8
2610;2;2;3;406;226;16; 0,3
2611;2;1;3;401;202;18;-0,4
2612;2;1;3;391;196; 8; 1,5
2613;2;3;1;393;208;13;-0,7
2614;2;3;3;395;210; 3; 1,6
2615;2;2;4;400;276;25;-0,6
2616;2;3;3;399;196;23;-1,4
2617;2;1;5;399;222;11;-0,7
2618;2;2;3;400;233; 5; 0,8
2619;2;1;1;399;204; 2; 0,4
2620;2;1;1;398;206;29;-1,0
2621;2;2;1;408;217;22;-0,2
2622;2;1;5;396;221; 9;-1,1
2623;2;3;4;402;248; 5; 1,0
2624;2;2;4;400;279;16;-1,2
2625;2;3;2;401;295; 6; 0,6
2626;2;2;3;393;216;26; 0,1
2627;2;2;4;404;284;17;-0,8
2628;2;1;5;399;222; 6;-0,6
2629;2;2;4;397;254; 9;-0,7
2630;2;2;3;407;223;12;-0,1
2631;2;1;4;404;258; 5; 1,9
2632;2;2;1;396;207;29; 0,6
2633;2;3;2;402;290;19;-0,4
2634;2;2;1;403;222; 9; 1,2
2635;2;3;5;398;225;11;-2,4
2636;2;1;4;406;266;30;-0,5
2637;2;2;4;390;276;18; 1,3
2638;2;2;4;400;292; 1;-0,7
2639;2;3;1;403;203;15; 0,1
2640;2;3;3;399;211; 3;-0,5
2641;2;1;3;398;210;10; 0,4
2642;2;1;2;399;278;15;-0,6
2643;2;3;5;404;229; 1;-0,3
2644;2;3;2;402;283;30; 1,3
2645;2;3;3;401;200;26;-2,2
2646;2;3;4;398;282; 6;-0,7
2647;2;3;3;389;193; 9;-0,6
2648;2;2;5;404;238;10; 0,8
2649;2;2;4;406;287;12;-0,8
2650;2;2;1;399;214; 3; 0,4
2651;2;3;1;399;190;16; 0,6
2652;2;3;2;403;293; 2;-0,9
2653;2;3;3;392;207;15;-0,6
2654;2;1;1;400;197;20;-0,8
2655;2;2;5;405;238;11;-2,4
2656;2;1;1;396;182; 9; 0,1
2657;2;1;3;403;212; 2; 0,3
2658;2;2;5;406;237;25; 1,6
2659;2;1;2;407;304;22; 0,7
2660;2;2;3;401;237;24; 1,7
2661;2;2;1;402;228;13;-1,1
2662;2;2;4;407;286;10; 0,6
2663;2;3;5;393;226;13;-0,8
2664;2;1;5;409;226; 6; 2,2
2665;2;3;5;393;216; 7;-0,7
2666;2;3;5;408;214;21;-1,0
2667;2;2;2;398;316;15;-0,1
2668;2;3;1;396;193;21;-0,5
2669;2;2;5;401;236; 6;-1,8
2670;2;2;4;398;280;13; 0,0
2671;2;2;3;406;242;11; 1,7
2672;2;1;4;403;264; 9;-0,8
2673;2;3;5;400;212; 6; 1,5
2674;2;2;1;396;221; 2; 0,8
2675;2;2;4;395;273;26;-0,6
2676;2;2;4;400;273; 4;-0,7
2677;2;1;2;399;283;27;-0,1
2678;2;3;3;409;214;12;-0,3
2679;2;1;2;398;279; 8; 1,2
2680;2;1;4;403;252;25;-1,1
2681;2;1;5;400;229;10;-1,9
2682;2;2;5;408;249;29; 1,1
2683;2;1;4;404;261;13; 0,0
2684;2;1;2;400;291;16; 1,1
2685;2;3;5;403;220;15; 0,2
2686;2;1;4;394;250; 4; 0,0
2687;2;2;5;398;249;18; 1,1
2688;2;3;5;404;218;30;-1,5
2689;2;2;4;391;267;29; 1,0
2690;2;2;4;415;291;13; 0,3
2691;2;3;3;405;205;30;-0,7
2692;2;3;5;393;214; 1;-1,0
2693;2;1;1;402;198; 1;-0,1
2694;2;1;5;397;222; 3;-1,5
2695;2;1;1;405;187;17;-2,3
2696;2;1;2;396;266;17; 1,5
2697;2;3;3;406;217; 1;-1,7
2698;2;1;2;401;292;23; 0,1
2699;2;2;5;403;228;23;-2,2
2700;2;2;4;406;282;25; 0,4
2701;2;1;1;399;190; 1;-0,1
2702;2;1;3;398;196;25;-0,7
2703;2;3;4;398;258; 2;-0,3
2704;2;1;2;407;292;14; 0,6
2705;2;2;2;396;301;30; 1,9
2706;2;3;2;410;302;28; 1,0
2707;2;3;5;393;208;23;-2,4
2708;2;3;5;399;227;17;-1,6
2709;2;3;5;393;223; 9;-0,3
2710;2;1;2;395;286;29; 1,0
2711;2;3;4;401;262; 7;-1,0
2712;2;3;1;393;195;18; 2,8
2713;2;2;5;392;237;13; 0,2
2714;2;2;3;400;224;29; 1,8
2715;2;1;1;399;191;18;-0,9
2716;2;2;5;403;234;17;-0,9
2717;2;2;1;395;208;15; 1,8
2718;2;1;4;401;264;30;-0,5
2719;2;2;2;403;303;18; 0,4
2720;2;3;4;403;258;28; 0,2
2721;2;1;5;397;213;28; 1,2
2722;2;2;1;411;219;11; 0,1
2723;2;2;5;397;233;27;-0,4
2724;2;2;3;398;229;29; 1,7
2725;2;2;2;385;285;13;-0,2
2726;2;3;2;407;296; 7;-0,3
2727;2;2;5;400;228;12; 0,8
2728;2;3;3;398;206;24; 0,6
2729;2;1;3;405;209;27; 0,6
2730;2;1;5;390;202;20;-1,3
2731;2;2;1;399;207;10;-1,3
2732;2;3;2;413;308;12; 1,0
2733;2;3;4;398;247;26; 0,7
2734;2;2;3;403;229;14; 2,2
2735;2;2;5;398;239;23; 1,5
2736;2;1;5;409;218;11;-0,1
2737;2;1;3;391;193;30; 0,4
2738;2;2;4;392;280;14; 0,7
2739;2;3;1;402;203; 7; 0,7
2740;2;2;3;406;231; 6; 0,7
2741;2;3;5;402;210;29;-1,1
2742;2;1;4;405;260;19; 1,6
2743;2;1;1;394;208;20;-0,9
2744;2;1;1;400;203;18;-0,1
2745;2;1;5;398;203;27; 2,5
2746;2;2;4;406;278;25; 0,7
2747;2;1;2;400;290;12;-0,5
2748;2;2;3;403;235; 5;-0,2
2749;2;3;4;404;260;13;-0,6
2750;2;3;3;405;189;22;-0,1
2751;2;2;5;399;262;16; 0,5
2752;2;3;1;404;200; 2;-0,8
2753;2;3;3;396;202;29; 0,0
2754;2;2;3;404;226;19; 0,9
2755;2;3;2;391;287;27; 0,2
2756;2;3;5;390;206; 9; 0,0
2757;2;3;1;389;189; 1;-1,1
2758;2;2;4;402;278;19; 0,3
2759;2;1;1;402;186;23;-0,7
2760;2;1;2;406;299; 5; 0,7
2761;2;1;3;404;207;20;-0,1
2762;2;1;5;399;214; 7;-0,8
2763;2;1;5;409;224;23; 0,4
2764;2;2;5;404;231;13; 1,8
2765;2;2;3;405;226;16;-1,1
2766;2;3;2;398;290;26;-0,2
2767;2;2;2;397;307;27; 0,1
2768;2;2;3;401;239; 7; 1,1
2769;2;1;5;398;212;24; 0,3
2770;2;3;5;397;208; 2;-0,4
2771;2;1;4;403;254; 9; 0,7
2772;2;2;3;409;232;22; 1,3
2773;2;3;1;400;197;21;-0,2
2774;2;2;2;402;317; 1;-1,6
2775;2;1;1;410;204;17; 1,3
2776;2;1;4;393;253; 4;-0,9
2777;2;3;2;400;296; 6; 2,4
2778;2;1;2;397;283;30; 1,8
2779;2;1;3;397;203;30;-0,5
2780;2;2;1;398;219;29;-1,6
2781;2;2;2;389;300; 2;-0,7
2782;2;3;3;401;214;30;-1,0
2783;2;1;3;409;213;25; 1,4
2784;2;2;3;398;218; 3; 2,0
2785;2;1;4;393;252;29; 0,9
2786;2;1;4;394;262; 4;-0,5
2787;2;1;4;400;259; 5;-0,3
2788;2;2;4;398;267;14;-1,3
2789;2;2;2;391;303;21; 0,0
2790;2;1;3;390;205; 2; 0,5
2791;2;3;5;399;220;16; 0,2
2792;2;1;5;409;221; 4; 0,6
2793;2;2;1;398;214; 2; 1,9
2794;2;1;1;397;189;20;-0,5
2795;2;1;3;406;212;26; 0,8
2796;2;1;3;398;202;11; 1,4
2797;2;3;5;403;204;15;-0,4
2798;2;1;4;397;251;10;-1,3
2799;2;3;5;403;219; 4; 0,4
2800;2;2;3;410;237;10; 0,1
2801;2;2;5;401;238; 5;-1,7
2802;2;2;4;404;287;22; 0,3
2803;2;1;5;388;195; 5; 0,7
2804;2;3;2;397;273;30;-0,8
2805;2;3;5;391;213; 2; 1,8
2806;2;3;4;397;245;11; 1,7
2807;2;2;5;397;234;13; 1,2
2808;2;3;2;405;285; 9;-0,6
2809;2;2;4;394;278;27; 0,6
2810;2;1;1;401;194;23; 0,5
2811;2;2;5;401;250; 4;-1,6
2812;2;2;5;397;233;26; 1,2
2813;2;1;5;406;222; 8;-0,1
2814;2;2;1;397;206;16; 0,2
2815;2;2;2;405;305;28; 0,0
2816;2;2;2;406;306; 4; 1,1
2817;2;1;5;401;203;24;-0,1
2818;2;1;1;399;197;15;-0,4
2819;2;2;5;399;231;19; 0,8
2820;2;2;1;392;213;19; 0,4
2821;2;3;2;401;299;15;-0,7
2822;2;1;1;403;184; 2; 1,7
2823;2;1;2;409;292;15; 0,1
2824;2;3;5;400;223;22;-1,6
2825;2;1;1;399;192;26; 0,1
2826;2;1;3;391;196; 3; 1,2
2827;2;3;3;393;204; 7; 0,3
2828;2;2;4;407;280; 8;-0,2
2829;2;1;4;401;246;30;-0,7
2830;2;1;5;393;213; 8; 0,3
2831;2;2;3;395;212;21; 0,3
2832;2;1;4;410;261;27;-0,5
2833;2;1;4;390;236;27;-0,8
2834;2;3;3;396;195;22;-1,2
2835;2;2;2;397;295;24; 1,0
2836;2;2;4;401;276;28; 0,8
2837;2;1;4;405;256; 8;-0,8
2838;2;3;4;399;266;26;-1,8
2839;2;1;3;399;208;27; 0,4
2840;2;2;3;411;234;29;-1,1
2841;2;1;3;401;193; 4; 1,2
2842;2;2;4;407;281;30; 0,1
2843;2;1;5;400;229; 9; 0,7
2844;2;1;5;399;215; 9;-0,9
2845;2;1;4;404;243;22;-0,8
2846;2;3;2;397;298;16; 1,2
2847;2;2;1;406;215; 7; 2,4
2848;2;2;4;396;285;25;-1,1
2849;2;2;1;406;221;23;-0,4
2850;2;2;4;387;256;27; 0,3
2851;2;1;2;395;284;23;-0,8
2852;2;3;4;398;261;21;-0,9
2853;2;2;3;400;236; 7; 0,4
2854;2;1;1;394;199;25; 1,3
2855;2;2;4;396;273;24;-0,4
2856;2;3;2;395;285;30;-0,9
2857;2;3;2;398;269; 3; 0,2
2858;2;3;5;392;211;27; 0,4
2859;2;2;3;410;237;17; 0,1
2860;2;3;5;405;222;10; 0,5
2861;2;3;5;400;210;30;-2,0
2862;2;3;2;406;295;16; 0,5
2863;2;1;4;406;260; 7;-0,8
2864;2;1;2;396;293;26;-0,4
2865;2;2;1;410;224;12;-1,1
2866;2;2;4;399;293;14;-0,5
2867;2;1;5;402;221;26; 0,0
2868;2;2;1;389;228;24; 1,2
2869;2;1;3;399;196; 3;-0,6
2870;2;2;5;393;232; 7;-0,8
2871;2;3;1;397;189; 6;-0,3
2872;2;2;3;400;223;22;-0,1
2873;2;2;3;395;219;23; 0,7
2874;2;3;1;407;206; 1; 0,3
2875;2;1;3;409;207;19;-1,1
2876;2;2;5;403;240; 4; 0,5
2877;2;1;1;400;193;28;-0,1
2878;2;2;4;398;278; 7; 0,4
2879;2;3;4;407;262;19;-0,7
2880;2;3;2;398;279;14; 1,5
2881;2;2;4;403;282; 1; 0,1
2882;2;1;4;396;245; 2;-0,7
2883;2;1;3;398;207; 3;-0,3
2884;2;1;5;404;208;28; 0,5
2885;2;1;3;410;210;20;-0,3
2886;2;3;1;398;213; 1; 1,3
2887;2;3;3;409;212;25; 0,0
2888;2;1;1;405;198;29;-1,3
2889;2;2;1;401;221; 9;-0,9
2890;2;2;1;402;223; 6;-0,5
2891;2;2;3;393;221;30; 0,3
2892;2;1;5;405;228;22; 2,3
2893;2;2;4;395;282;24;-1,5
2894;2;2;5;406;241;26;-0,9
2895;2;2;3;395;232;19;-0,8
2896;2;1;3;409;205;30;-2,5
2897;2;2;1;395;220; 3;-1,2
2898;2;3;2;399;279; 7;-0,2
2899;2;3;5;396;228;15;-1,6
2900;2;3;1;400;197; 9; 0,0
2901;2;1;2;403;282;17; 1,5
2902;2;3;1;400;211;20; 0,8
2903;2;3;3;412;235;14;-1,5
2904;2;2;1;397;214;22;-0,6
2905;2;3;2;404;295; 2; 0,8
2906;2;1;3;411;212;21;-1,6
2907;2;3;1;390;179;25;-0,9
2908;2;1;4;385;238;24;-0,1
2909;2;2;4;401;275;20; 0,1
2910;2;2;5;393;247; 3;-0,7
2911;2;3;4;406;277;30; 0,8
2912;2;3;1;403;196;27; 0,2
2913;2;2;5;396;233;23; 1,4
2914;2;2;4;407;288;11; 1,9
2915;2;1;1;393;210;20; 1,1
2916;2;2;5;395;230;25;-0,1
2917;2;1;2;394;266;23; 0,5
2918;2;2;5;408;248;18; 0,1
2919;2;2;1;399;224; 5;-0,7
2920;2;1;2;404;281;10; 0,6
2921;2;1;5;407;240;30;-0,1
2922;2;2;3;387;215;16; 2,3
2923;2;1;3;394;204;14;-0,4
2924;2;3;3;406;194;30; 0,0
2925;2;1;2;393;279; 4; 0,5
2926;2;1;2;392;272;27; 0,6
2927;2;1;2;403;295;20;-0,1
2928;2;2;4;404;287; 8;-1,2
2929;2;2;5;391;226;12;-1,3
2930;2;2;5;401;238; 2;-0,1
2931;2;3;5;400;216; 2;-0,5
2932;2;1;1;398;194;19;-0,2
2933;2;1;5;398;227; 3; 0,8
2934;2;1;4;403;259;12; 0,9
2935;2;2;1;406;232; 1; 0,4
2936;2;1;3;392;191; 9; 0,2
2937;2;1;3;397;209;14;-1,5
2938;2;1;5;401;230;12; 0,9
2939;2;2;3;400;218;23; 1,0
2940;2;3;3;403;205;17; 0,8
2941;2;2;5;399;229;21; 1,2
2942;2;2;5;406;243;20; 0,0
2943;2;1;5;395;214;28; 2,4
2944;2;1;4;402;259;15;-1,4
2945;2;3;3;397;205;21;-0,7
2946;2;2;5;415;246; 6; 0,7
2947;2;2;4;405;284;24;-0,3
2948;2;1;1;393;190; 6; 0,3
2949;2;1;5;407;212; 3;-0,2
2950;2;3;2;393;280;19; 0,7
2951;2;3;5;398;225; 9;-0,8
2952;2;3;5;394;220; 8;-1,4
2953;2;2;4;412;292; 5; 0,0
2954;2;3;4;404;264;14; 2,6
2955;2;2;1;400;225;19;-0,3
2956;2;3;2;402;305;27;-0,9
2957;2;3;4;403;259;28; 1,2
2958;2;3;3;399;211; 9; 0,1
2959;2;3;5;410;233;14;-0,5
2960;2;2;5;396;231;14; 0,6
2961;2;3;5;397;237;21;-1,3
2962;2;3;1;401;203; 5;-0,2
2963;2;3;3;396;195; 5;-0,5
2964;2;3;2;402;295;27;-1,9
2965;2;1;4;396;260;15;-0,8
2966;2;3;3;409;210;17; 0,9
2967;2;2;3;394;228;19;-1,1
2968;2;1;1;409;201; 4;-0,9
2969;2;1;1;396;185;17;-1,8
2970;2;2;1;401;214;17; 1,0
2971;2;2;3;392;218;24; 0,5
2972;2;2;2;401;300;27;-0,7
2973;2;3;5;409;236; 3;-0,7
2974;2;2;5;413;254;22; 0,9
